trump_binary,pct_trump_rel_clint,county,fips,state,resident_popn_total,popn_sq_mile,median_income_1979,expend_fed_govt,expend_local_govt,total_congreg,total_adherent,Edu_geq_hs_pct,Edu_geq_bachelors_pct,Edu_lt_hs_pct,resident_popn_lt_18_pct,resident_popn_geq_18_pct,resident_popn_geq_20_lt_24_pct,resident_popn_geq_25_lt_29_pct,resident_popn_geq_30_lt_34_pct,resident_popn_geq_35_lt_44_pct,resident_popn_geq_45_lt_54_pct,resident_popn_geq_55_lt_59_pct,resident_popn_geq_60_lt_64_pct,resident_popn_geq_65_pct,male_popn_pct,female_popn_pct,white_popn_pct,black_popn_pct,asian_pfcisld_pct,hispanic_pct,hshld_income_lt_10_1979_pct,hshld_income_geq_10_lt_15_1979_pct,hshld_income_geq_15_lt_20_1979_pct,hshld_income_geq_20_lt_25_1979_pct,hshld_income_geq_25_lt_30_1979_pct,hshld_income_geq_30_lt_35_1979_pct,hshld_income_geq_35_lt_40_1979_pct,hshld_income_geq_40_lt_50_1979_pct,hshld_income_geq_50_lt_75_1979_pct,hshld_income_geq_75_1979_pct,adherent_pct,Adventis.congreg_pct,Baptist.adherent_pct,Baptist.congreg_pct,Catholic.adherent_pct,Catholic.congreg_pct,Communal.adherent_pct,Communal.congreg_pct,Eastern.adherent_pct,Eastern.congreg_pct,European.adherent_pct,European.congreg_pct,Holiness.adherent_pct,Holiness.congreg_pct,Judaism.adherent_pct,Judaism.congreg_pct,Latter.d.adherent_pct,Latter.d.congreg_pct,Liberal.adherent_pct,Liberal.congreg_pct,Lutheran.adherent_pct,Lutheran.congreg_pct,Methodis.adherent_pct,Methodis.congreg_pct,Other.gr.adherent_pct,Other.gr.congreg_pct,Pentecos.adherent_pct,Pentecos.congreg_pct,Presbyte.adherent_pct,Presbyte.congreg_pct,Restorat.adherent_pct,Restorat.congreg_pct,resident_popn_per_household,expend_fed_govt_percapita,expend_local_govt_percapita,expend_local_govt_edu_perstudent,expend_hosp_health_percapita,expend_police_prot_percapita,adherent_per_congreg,pred,matches
FALSE,0.40763834762275913,routt,8107,co,23509,10,64046,77851,95492,69,17985,0.966,0.469,0.49700000000000005,0.20881364583776427,0.7911863541622357,0.0586158492492237,0.07835297120251819,0.0743545025309456,0.15121868220681442,0.1729975753966566,0.08694542515632311,0.06529414266876515,0.08120294355353269,0.5315836488153474,0.4684163511846527,0.9476796120634651,0.004211153175379642,0.006380535114211578,0.06805904121825684,0.04252400548696845,0.012051734273956496,0.033607681755829906,0.03331373701744072,0.03106016068979032,0.024397413286302176,0.051538310797570056,0.10807368214775623,0.2890456594160298,0.3743876151283559,1.3417636526410026,0.07246376811594203,0.07105921601334446,0.18840579710144928,0.49146510981373365,0.11594202898550725,0,0,0,0,1.1120378092855157e-4,0.028985507246376812,0,0,0.013900472616068946,0.014492753623188406,0.04904086738949124,0.057971014492753624,0,0,0.07595218237420072,0.10144927536231885,0.20650542118432028,0.18840579710144928,0.0015012510425354462,0.014492753623188406,0.041367806505421184,0.057971014492753624,0.031971087016958576,0.07246376811594203,0.012232415902140673,0.08695652173913043,2.3034489515970997,3.3115402611765705,4.061933727508614,6.76512528009778,0.021353524182228082,0.2057509889829427,260.6521739130435,FALSE,TRUE
FALSE,0.25773453093812376,san miguel,8113,co,7359,5.7,60457,43927,54871,243,84366,0.9390000000000001,0.45899999999999996,0.48,0.1966299768990352,0.8033700231009648,0.04932735426008968,0.09022965076776736,0.08139692893056122,0.17706210082891696,0.17502378040494632,0.08357113738279658,0.06604158173664901,0.07025411061285501,0.5430085609457806,0.45699143905421935,0.9290664492458215,0.003940752819676587,0.007202065498029623,0.08560945780676722,0.06583850931677018,0.05062111801242236,0.022049689440993787,0.04813664596273292,0.04565217391304348,0.040372670807453416,0.038198757763975154,0.08012422360248447,0.2686335403726708,0.3403726708074534,26.43045112781955,0.012345679012345678,0.04244600905578076,0.06995884773662552,0.8805324419789963,0.5473251028806584,0,0,0,0,0.0015764644525045634,0.02880658436213992,4.7412464736979354e-5,0.00411522633744856,0.0026669511414550884,0,0.0089491027191048525,0.01646090534979424,0,0,0.006685157527914089,0.0411522633744856,0.012054619159377,0.02880658436213992,4.8597776355403837e-4,0.00823045267489712,0.012244269018324918,0.09053497942386832,0.01423559253727805,0.0411522633744856,0.017412227674655667,0.1111111111111111,2.2854037267080747,5.969153417583911,7.456311998912896,5.791983413959917,0.14553607827150428,0.4897404538660144,347.18518518518516,FALSE,TRUE
TRUE,0.7917316692667706,sedgwick,8115,co,2379,4.3,37792,32845,15434,2264,912348,0.8140000000000001,0.138,0.6759999999999999,0.19335855401429172,0.8066414459857083,0.0416141235813367,0.047078604455653636,0.0474989491382934,0.09836065573770492,0.15216477511559479,0.08406893652795293,0.07566204287515763,0.23917612442202607,0.49348465741908365,0.5065153425809164,0.9222362337116435,0.003362757461118117,0.007145859604875998,0.12147961328289197,0.08217821782178218,0.0702970297029703,0.06831683168316832,0.0702970297029703,0.07227722772277227,0.0702970297029703,0.05841584158415842,0.09603960396039604,0.22871287128712872,0.18316831683168316,279.34721371708514,0.014134275618374558,0.17785921600091192,0.12588339222614842,0.27069714626436403,0.05609540636042403,0,0,0.003499761056088247,0.003975265017667844,0.026788023868085424,0.2941696113074205,0.04318198757491659,0.05962897526501767,0.0028739033789738125,0.0017667844522968198,0.01693432769074958,0.018551236749116608,8.516487129910955e-4,0.0017667844522968198,0.05826943227803426,0.052120141342756186,0.19370733535887621,0.142226148409894,0.00963667372537672,0.015459363957597174,0.03668337081902958,0.06537102473498234,0.04503544700048666,0.04991166077738516,0.1068134089185267,0.0989399293286219,2.3554455445544553,13.806221101303068,6.487599831862127,10.595652173913043,2.110130306851618,0.12442202606137033,402.98056537102474,TRUE,TRUE
TRUE,0.8413461538461539,yuma,8125,co,10043,4.2,39945,134176,45162,123,21824,0.815,0.19,0.625,0.2635666633476053,0.7364333366523947,0.05008463606492084,0.06352683461117196,0.05745295230508812,0.12167678980384347,0.13820571542367818,0.06392512197550533,0.05615851837100468,0.16160509807826345,0.49586776859504134,0.5041322314049587,0.8823060838394902,0.0017922931395001494,0.0022901523449168574,0.20790600418201732,0.05410958904109589,0.06278538812785388,0.05,0.09041095890410959,0.04794520547945205,0.07579908675799087,0.07442922374429224,0.12557077625570776,0.2545662100456621,0.1643835616438356,2.25407973559182,0.06504065040650407,0.06057551319648094,0.0975609756097561,0.1939149560117302,0.056910569105691054,0,0,0,0,0.0027950879765395896,0.008130081300813009,0.05828445747800586,0.10569105691056911,0,0,0.012325879765395894,0.024390243902439025,0,0,0.15702895894428154,0.08130081300813008,0.2748350439882698,0.23577235772357724,4.5821114369501466e-5,0,0.030791788856304986,0.10569105691056911,0.10451796187683285,0.10569105691056911,0.0906341642228739,0.11382113821138211,2.2929223744292235,13.360151349198446,4.496863487005875,5.496033245183226,1.3279896445285273,0.14009758040426168,177.4308943089431,TRUE,TRUE
TRUE,0.5715101372460302,litchfield,9005,ct,189927,206.3,69561,1636161,488433,570,367093,0.907,0.324,0.583,0.21561968545809707,0.7843803145419029,0.046375712773855216,0.04574915625477157,0.046649502177152274,0.13401991291390902,0.1818646111400696,0.08033612914435546,0.0687790572167201,0.1597561168238323,0.4914414485565507,0.5085585514434493,0.9386132566723004,0.013468332569882113,0.015311145861304606,0.04493831840654567,0.03521397968516825,0.032999566745294376,0.028233764983391904,0.03338468203918548,0.03527415394983873,0.032012708804698406,0.03697106821354643,0.07152313098733934,0.2714942473402975,0.42289269725123957,2.341617284029368,0.02456140350877193,0.01714007077225662,0.056140350877192984,0.6678362158907961,0.20701754385964913,0.0012258474010673045,0.0035087719298245615,0.002271903849978071,0.01929824561403509,0.001961355841707687,0.03859649122807018,0.0016807729921300596,0.010526315789473684,0.01080380176140651,0.015789473684210527,0.004571048753313193,0.008771929824561403,0.001013367184882305,0.010526315789473684,0.05858869550767789,0.10789473684210527,0.08530672064027371,0.17105263157894737,0.009433576777546835,0.010526315789473684,0.007706493994709788,0.028070175438596492,0.12774691971789165,0.2754385964912281,0.0011277796089819202,0.012280701754385965,2.2857435132142685,8.614683536306055,2.5716880696267514,7.399516507130299,0.02051840970478131,0.1000752920859067,644.0228070175439,TRUE,TRUE
FALSE,0.4646712969330216,new london,9011,ct,274055,412.2,65120,6569098,765717,707,462086.5,0.902,0.307,0.595,0.21747094561310687,0.7825290543868931,0.07077411468500848,0.06206783309919542,0.057032347521482916,0.13217419860976812,0.16333217784751236,0.06960281695280145,0.05811242268887632,0.14228895659630367,0.4991808213679736,0.5008191786320264,0.8217802995749028,0.058473664045538304,0.04153545821094306,0.08470562478334641,0.03405847873267597,0.033161303552813715,0.0328109780063913,0.03292205683818378,0.03431481449835091,0.041910897687851396,0.038817779448707214,0.08486422748944751,0.27074183570586324,0.39639762803971496,1.938209128011107,0.026874115983026876,0.07763373307811416,0.18387553041018387,0.6875768930708861,0.18811881188118812,0,0,0.007303827313717237,0.016973125884016973,6.925110341894861e-4,0.011315417256011316,0.00839669628954752,0.026874115983026876,0.025612087780101777,0.03818953323903819,0.011683959604965736,0.019801980198019802,0.002343717031335042,0.011315417256011316,0.029849389670548697,0.04526166902404526,0.04945178013207484,0.1188118811881188,0.00129196589815976,0.015558698727015558,0.01410991232161078,0.07920792079207921,0.07969070725935512,0.2050919377652051,0.001350396516669498,0.01272984441301273,2.341669942068117,23.969998722884093,2.7940267464560034,7.448128324300743,0.023425954644140774,0.16998412727372242,653.5876944837341,FALSE,TRUE
FALSE,0.470343878954608,tolland,9013,ct,152691,372.2,76498,948056,347551,308,217287,0.915,0.36,0.555,0.20226470453399348,0.7977352954660065,0.10855256694893609,0.052262412322926693,0.0493218329829525,0.1287764177325448,0.1649147624941876,0.0670700958144226,0.054744549449541886,0.11932595896287274,0.5053539501345855,0.49464604986541444,0.8980555500979102,0.03281791330202828,0.033623461762644816,0.04323764989423083,0.03131215174476898,0.0321504298229754,0.028731570209898256,0.02480316901987212,0.029241111786847254,0.030588931442002663,0.0286493860845839,0.06702937260638735,0.24785088512302964,0.47964299215963446,1.8923647701244524,0.016233766233766232,0.024966979156599338,0.09415584415584416,0.6737356583688854,0.16558441558441558,0,0,4.6022081394653155e-4,0.006493506493506494,0.013659353757933056,0.03896103896103896,0.006148550074325661,0.025974025974025976,0.005817191088284159,0.022727272727272728,0.006940129874313696,0.00974025974025974,0.0027107005941450707,0.01948051948051948,0.05299442672594311,0.1266233766233766,0.04273150257493545,0.11688311688311688,0.003516087018551501,0.016233766233766232,0.003193932448788929,0.02922077922077922,0.1599681527196749,0.2857142857142857,0.0014404911476526437,0.025974025974025976,2.509755255674814,6.208984157546941,2.2761721385019418,7.408852480248672,0.012495824901271194,0.05976121709858472,705.4772727272727,FALSE,TRUE
FALSE,0.3442425657290979,new castle,10003,de,538479,1263.2,63160,4010328,1267466,1211,904014.5,0.879,0.321,0.5579999999999999,0.23228203885388288,0.7677179611461171,0.07513199214825463,0.06742138504937054,0.06395606885319575,0.13612044295135,0.15225663396344147,0.06312223875025767,0.052746718070713995,0.12297972622887801,0.48408758744537855,0.5159124125546214,0.6554666012973579,0.2373091615457613,0.04327002538631961,0.08713617429834776,0.047971123642976544,0.03275684711328276,0.03403809768731975,0.042758867723507045,0.03990705192968277,0.038699278091074416,0.03640772240489355,0.07814710042432815,0.26348298095115635,0.3858309300317787,2.2707370985770443,0.02477291494632535,0.0717930962390537,0.10569777043765483,0.5120869189598176,0.1147811725846408,0,0,0.005422479396071634,0.010734929810074319,0.007494348818520057,0.06440957886044592,0.007037497739250864,0.04459124690338563,0.028511710818797706,0.012386457473162676,0.008234381196319307,0.017341040462427744,0.005733315118286266,0.009083402146985962,0.05666280795274854,0.07844756399669695,0.1908608766784161,0.2857142857142857,0.020989154488119385,0.02477291494632535,0.00982838217749826,0.06606110652353427,0.06528877578844144,0.11890999174236168,0.004175817976370955,0.022295623451692816,2.47285493855508,7.447510487874179,2.353789098553518,5.632000575636198,0.013714555256565251,0.17570044514270752,746.5024772914946,FALSE,TRUE
TRUE,0.6141705249941144,sussex,10005,de,197145,210.6,50537,1614842,363232,1323,490047,0.8420000000000001,0.214,0.628,0.20445357477998427,0.7955464252200157,0.05160161302594537,0.05480230287351949,0.049973369854675494,0.1127038474219483,0.14400568109766923,0.07303253950138223,0.07981942225265667,0.20833903979304572,0.4881331000025362,0.5118668999974638,0.7895863450759594,0.12739354282380988,0.009855689974384336,0.08599761596794238,0.051412726735901616,0.04780549172646632,0.05197756068755696,0.05652190657132954,0.057215111875633835,0.05675297500609764,0.04752307475063865,0.09624000308091246,0.2513767827571599,0.28317436680830305,5.000275498959226,0.027210884353741496,0.04904223472442439,0.06198034769463341,0.42962613790105847,0.06953892668178382,0,0,0.002299779408913839,0.006046863189720333,0.011549912559407568,0.030234315948601664,0.01911857434082853,0.05139833711262283,0.017496280968968284,0.009070294784580499,0.0049444236981350765,0.007558578987150416,9.039949229359633e-4,0.0045351473922902496,0.04066752780855714,0.04157218442932729,0.3183653812797548,0.47845804988662133,0.002163057829147,0.008692365835222978,0.030709299312106798,0.07482993197278912,0.05803320905953919,0.09863945578231292,0.009288904941770891,0.030234315948601664,2.530777031797584,8.191138502117731,1.8424611326688478,6.44694469943186,0.028608384691470746,0.07240356083086054,370.40589569161,TRUE,TRUE
TRUE,0.8297597936482347,baker,12003,fl,27115,46.3,46315,158089,61622,302,53734,0.7859999999999999,0.067,0.7190000000000001,0.25989304812834224,0.7401069518716578,0.06513000184399778,0.06981375622349253,0.06572008113590264,0.13955375253549696,0.14818366217960538,0.062400885118937856,0.05388161534206159,0.10901714917942099,0.522220173335792,0.477779826664208,0.8366586760095888,0.13571823713811543,0.00486815415821501,0.019177576986907616,0.07370641518798858,0.040823923563717585,0.04938577987343343,0.04640774289614096,0.09157463705174339,0.050626628613971957,0.05248790172477975,0.111304132026306,0.29060677503412335,0.193076064027795,3.514552946562888,0.039735099337748346,0.3521606431681989,0.2781456953642384,0.11095395838761306,0.0695364238410596,0,0,0,0,0,0,0.04987531172069826,0.046357615894039736,0,0,0.12820560538951128,0.06622516556291391,0,0,0.03684817806230692,0.026490066225165563,0.1192913239289835,0.1456953642384106,0.0013027133658391336,0,0.10632002084341385,0.19205298013245034,0.02512375776975472,0.039735099337748346,0.05065693974020173,0.09602649006622517,3.3645613599702195,5.830315323621612,2.2726166328600406,5.417908329785725,0.06114696662364005,0.09197860962566845,177.9271523178808,TRUE,TRUE
TRUE,0.7404840994868498,bay,12005,fl,168852,222.6,46240,2261380,579923,922,516563,0.858,0.20199999999999999,0.6559999999999999,0.21957690758770995,0.78042309241229,0.06884135219008362,0.06961125719565063,0.06156871106057376,0.12781015327031958,0.15698955298130907,0.0647016321986118,0.05908132565797266,0.14544690024400067,0.49543979342856465,0.5045602065714353,0.8216130102101249,0.10766825385544737,0.01985762679743207,0.048012460616397794,0.05932109838553885,0.05244928936111495,0.05400855526424728,0.05725127639023044,0.06380571270870705,0.06154270732716986,0.06256381951152201,0.09882710086932524,0.24390782392714228,0.24632261625500207,5.285072641702476,0.02928416485900217,0.22474702988793235,0.175704989154013,0.36212039964147646,0.12255965292841649,0,0,3.736233528146615e-4,0.0032537960954446853,0.0021391388852860156,0.004338394793926247,0.017215712313890078,0.07158351409978309,0.0017558361709994715,0.006507592190889371,0.015335980316050511,0.027114967462039046,1.8197199567138956e-4,0.0032537960954446853,0.1446580571972828,0.10954446854663774,0.13343580550678233,0.17678958785249457,0.0036665421255490617,0.006507592190889371,0.04156317816026312,0.14533622559652928,0.034305592928645684,0.06182212581344902,0.012807731099594821,0.05639913232104121,2.329957223678764,13.392675242223959,3.4345047734110343,5.936886395511921,0.8229336934119821,0.2008504489138417,560.263557483731,TRUE,TRUE
TRUE,0.605805712649438,flagler,12035,fl,95696,197.1,47573,631427,120929,125,65412,0.894,0.20800000000000002,0.6859999999999999,0.19892158501922755,0.8010784149807725,0.04137059020230731,0.04493395753218525,0.049228807891656914,0.11247074067881625,0.13240887811402777,0.07172713593044641,0.08319051997993647,0.2445765758234409,0.48085604413977595,0.519143955860224,0.8225004179903026,0.11373516134425682,0.02138020397926768,0.08622094967396757,0.056265640556467454,0.04660549471248285,0.062481500417081504,0.05820305142211339,0.0601942792562495,0.0538976939429002,0.06721739364421603,0.11403815623065952,0.22732287490245676,0.2537739149153728,5.993952167140108,0.048,0.15969546872133553,0.248,0.5552956644040848,0.128,0,0,0.0038066409833058153,0.056,0,0,0.012856968140402372,0.048,0.0020638414969730325,0.008,0.011068305509692412,0.024,0,0,0.07234146639760289,0.112,0.14604353941172873,0.144,1.83452577508714e-4,0,0.02056197639576836,0.136,0.0017580872011251757,0.016,0.0035467498318351373,0.032,2.5750343083174125,6.598259070389567,1.2636787326534025,3.115412901870141,0.030220698879785988,0.09748578832971075,523.296,TRUE,TRUE
FALSE,0.3093617803935994,gadsden,12039,fl,46389,89.8,35423,509940,108848,298,66342,0.753,0.114,0.639,0.2415443316303434,0.7584556683696566,0.05800944189355235,0.06456271961025244,0.06046692103731488,0.12623682338485417,0.15016490978464722,0.07549203474961737,0.060186682187587576,0.13630386514044276,0.48819763305956154,0.5118023669404385,0.35883506865851816,0.5603914721162344,0.004893401452930652,0.09525965207268965,0.13217561876189926,0.07736687243985461,0.06928979403450067,0.059251139444989324,0.0646166272428316,0.05521260024231235,0.04938556510702129,0.08896324929325564,0.23977384180465008,0.16396469162868516,1.596102490075785,0.02348993288590604,0.5424165686895179,0.3221476510067114,0.03888939133580537,0.02348993288590604,0,0,0,0,0,0,0,0,0.003979379578547527,0,0.011862771698170089,0.013422818791946308,0,0,0,0,0.26366404389376263,0.28187919463087246,0.0041150402459980105,0.006711409395973154,0.06829760935757137,0.21140939597315436,0.05515359802236894,0.08389261744966443,0.008275300714479515,0.03355704697986577,2.676339929614031,10.992692233072496,2.346418331932139,5.764301651048639,0.04365259005367652,0.14837569251331134,222.6241610738255,FALSE,TRUE
TRUE,0.6496997741420151,hernando,12053,fl,172778,365.6,42457,1619808,402568,329,166140.5,0.85,0.161,0.6890000000000001,0.1976987810948153,0.8023012189051847,0.04527775526976814,0.04387711398441931,0.04501730544398014,0.1105059671948975,0.13724548264246605,0.06667515540172939,0.07495745986178796,0.25768905763465255,0.4776881315908275,0.5223118684091724,0.8947782703816458,0.05102501475882346,0.010759471691997823,0.10299922443829654,0.06482137292121143,0.0575686318950619,0.06016092019151769,0.07074255602459133,0.0710117007111086,0.06611043431453098,0.05826274187608012,0.1110292659432813,0.23016120350171404,0.21013117262090264,3.736097056376352,0.0364741641337386,0.14477204534716098,0.20364741641337386,0.4441481757909721,0.0668693009118541,0,0,0.003334527102061207,0.02127659574468085,5.898621949494555e-4,0.00911854103343465,0.03203914758893828,0.0972644376899696,0.010358702423551152,0.0060790273556231,0.0107078045389294,0.0121580547112462,5.35691177045934e-4,0.00911854103343465,0.0792642371968304,0.1094224924012158,0.1313466614100716,0.1276595744680851,0.008956274960048874,0.0121580547112462,0.062049891507489144,0.12158054711246201,0.042969655201471044,0.06990881458966565,0.022625428477704112,0.0972644376899696,2.4474884551094993,9.375082475778166,2.3299725659516834,3.6836465835236254,0.02538517635347093,0.10777413791107664,504.98632218844983,TRUE,TRUE
TRUE,0.6643521639476877,highlands,12055,fl,98786,97.2,33902,966584,218813,366.5,116136.5,0.772,0.138,0.634,0.18192861336626648,0.8180713866337336,0.04505699188144069,0.04469256777276132,0.0424857773368696,0.0896483307351244,0.11852894134796428,0.06157755147490535,0.07327961452027615,0.32213066628874537,0.48866236106330857,0.5113376389366915,0.8095479116473995,0.09376834774158281,0.014566841455266941,0.1736784564614419,0.08403598850628857,0.07105845777003156,0.08266993263931414,0.08332940788543973,0.09072495171699091,0.08314098638654671,0.06594752461255829,0.10914315323378397,0.19324979980215742,0.13669979744688868,2.4436413752472332,0.06548431105047749,0.3115988513516422,0.2291950886766712,0.1207888992693942,0.03819918144611187,0,0,0,0,0.016118963461099655,0.030013642564802184,0.03996159691397622,0.0927694406548431,0.001153814692194099,0.005457025920873124,0.009729929867009941,0.010914051841746248,0,0,0.04179134036241836,0.07776261937244201,0.21424788933711625,0.12278308321964529,0.012261433743913412,0.005457025920873124,0.060713040258661144,0.15006821282401092,0.0720359232454913,0.07094133697135062,0.048942408286800444,0.1009549795361528,2.3266757737057797,9.784625351770494,2.2150203470127345,6.401012686401068,0.0483874233190938,0.13650719737614642,316.8799454297408,TRUE,TRUE
FALSE,0.4643106933952252,hillsborough,12057,fl,1229226,1204.9,49594,11330195,3248138,3265.5,2208015.5,0.8540000000000001,0.287,0.5670000000000001,0.23934410759290806,0.760655892407092,0.07472425737822011,0.07323551568222605,0.0682169104786264,0.14183071298524438,0.14485375350017002,0.05880529699176555,0.050744126791981294,0.1181532118585191,0.4873668471054143,0.5126331528945857,0.7127550181984436,0.16683099771726273,0.034229669727129104,0.24945372128477594,0.06630479735318445,0.04889371381306865,0.05020057899090157,0.05294251447477254,0.05578990901571547,0.05486352357320099,0.05205955334987593,0.09380893300248139,0.23734077750206783,0.28779569892473117,3.4129088351675527,0.03521665901087123,0.20700828413568656,0.2348798040116368,0.4629079823035663,0.07227070892665748,0,0,0.005903944061986884,0.011636809064461798,8.786170205779806e-4,0.011636809064461798,0.012186961549862308,0.050528249885163065,0.023606265445147465,0.014086663604348492,0.011491767154714267,0.01929260450160772,0.0025316851263045936,0.008880722707089266,0.03274614693601562,0.05389679987750727,0.10456108664092259,0.12034910427193385,0.019520696299459853,0.024498545398866943,0.041820358598026144,0.16352779053743685,0.04475579994796232,0.09416628387689481,0.02141153447518824,0.08513244526106263,2.54182382133995,9.217340830734138,2.6424253961435897,4.968457689797694,0.01804062068325922,0.17694386548934044,676.1645996018987,FALSE,TRUE
FALSE,0.3705168718096038,osceola,12097,fl,268685,202.4,46315,1243455,595758,702.5,260833,0.84,0.185,0.655,0.26207640917803376,0.7379235908219662,0.06701899994417254,0.06501665519102294,0.0663676796248395,0.1469527513631204,0.14468987848223758,0.057278969797346334,0.04967154846753633,0.11037460222937641,0.4899194223719225,0.5100805776280775,0.7095334685598377,0.11302826730185905,0.027563875914174592,0.45460669557288275,0.04954940193347534,0.04817302965754547,0.053405429023977276,0.06921186301818778,0.0674968594680212,0.061696433448031024,0.06776994920530886,0.11301545687913048,0.2349445627833306,0.23473701458299198,5.2921257126625685,0.05409252669039146,0.14152158660905637,0.16298932384341638,0.32862406213937656,0.05124555160142349,0,0,8.817902642687083e-4,0.0028469750889679717,0.003569333634931163,0.015658362989323844,0.036026883101448054,0.10676156583629894,0.012095862103338151,0.004270462633451958,0.026722078878056076,0.025622775800711744,0,0,0.10355668186157427,0.11459074733096085,0.14060912537907397,0.1822064056939502,0.03621857663715864,0.0199288256227758,0.06003458151384219,0.12669039145907474,0.05483201895465681,0.08896797153024912,0.04413935353272017,0.04412811387900356,2.935004642525534,4.627928615293001,2.2173102331726744,4.34702340377187,0.009527885814243445,0.15716545397026258,371.29252669039147,TRUE,FALSE
TRUE,0.6118634361423164,pasco,12101,fl,464697,622.2,43690,3440626,665590,734,371466,0.8540000000000001,0.18899999999999997,0.665,0.2121231684301814,0.7878768315698186,0.04775369757067509,0.05039627972635933,0.05549422526936907,0.13064642121640552,0.14330628344921528,0.06370817973862539,0.06705014235082214,0.20711345242168552,0.48609308861473177,0.5139069113852682,0.8818305261277779,0.04454515523018225,0.021080402929220546,0.11735819254266759,0.05866828422139216,0.06452127829390544,0.06759676063382605,0.06870882950760357,0.06154157222062595,0.05991869659142909,0.05581095893326522,0.09938916025497771,0.21221360235822453,0.2516308569847503,1.9183032694184659,0.025885558583106268,0.16572041586578584,0.25340599455040874,0.446175423861134,0.06267029972752043,0,0,0.007535009933614382,0.01226158038147139,5.357152471558636e-4,0.006811989100817439,0.02245158372502463,0.08038147138964577,0.005707117205881561,0.004087193460490463,0.013600167983072476,0.017711171662125342,0,0,0.0666803960523978,0.1164850136239782,0.13077912918005954,0.1307901907356948,0.0031496826089063333,0.015667574931880108,0.07144664653023426,0.14168937329700274,0.03730354864240604,0.06130790190735695,0.020432556411623136,0.07084468664850137,2.4726079877406377,7.404020254058021,1.4323096555389856,3.723058038205188,0.022446884744252705,0.11214189030701727,506.08446866485014,TRUE,TRUE
TRUE,0.5058151583203285,pinellas,12103,fl,916542,3347.5,44838,10365323,2769632,1770.5,1321627.5,0.878,0.267,0.611,0.17772016994311227,0.8222798300568878,0.05138662494462883,0.05579886137241938,0.05262933940834135,0.12150343355787296,0.16103026375223395,0.07497092331829856,0.07166611022735456,0.21177316478677463,0.4800751083965601,0.5199248916034399,0.8214484442611468,0.10337224044288205,0.029620028323852046,0.0799101405063816,0.062332580133753666,0.05691364323851523,0.05750587677897844,0.06290886892505057,0.0608360515334293,0.05543305938735718,0.05542850374473823,0.09933123166353845,0.24750123002350713,0.2418089545711318,1.8140991941317528,0.027110985597288903,0.13516819224781568,0.14600395368539962,0.3390849539677405,0.0660830273933917,1.664614272932426e-5,5.648121999435188e-4,0.027860346428929483,0.024286924597571306,0.0015851667735424695,0.021462863597853713,0.023071553822843427,0.075120022592488,0.03248343425057363,0.020333239197966677,0.009517810426916812,0.015814741598418527,0.0020815244840168656,0.009036995199096301,0.07880283968062106,0.10392544478960745,0.18999415493397345,0.15419373058458063,0.0181685081462061,0.035583168596441686,0.040389595404151324,0.10731431798926856,0.05705995070471823,0.11522168878847783,0.03916156405643799,0.07794408359220559,2.0877188986278403,11.309163137095736,3.0218276958393613,6.277810520111979,0.053203235640047045,0.23790944659382768,746.4713357808529,FALSE,FALSE
TRUE,0.7623519214099971,barrow,13013,ga,69367,432.7,48285,369771,108874,224.5,72145.5,0.755,0.138,0.617,0.2823965286087044,0.7176034713912955,0.05809678953969467,0.07575648363054478,0.07928842244871481,0.15031643288595442,0.13581385961624404,0.052243862355298626,0.04777487854455289,0.09330084910692404,0.4931451554773884,0.5068548445226116,0.7880548387561809,0.11372842994507475,0.03433909495869794,0.08702985569507114,0.07141975562595138,0.06018842308799934,0.043115152013823176,0.045748138396346734,0.05270086806269799,0.05771999835438351,0.05023244332908216,0.10630682519438844,0.264656271855844,0.24791212407948326,3.378547344759764,0.013363028953229399,0.4552120367867712,0.31403118040089084,0.0672252600647303,0.017817371937639197,0,0,0.0014969748632970871,0.004454342984409799,0,0,0.024713946122765798,0.026726057906458798,0.009453119044153828,0,0.015940010118441206,0.013363028953229399,3.049393240049622e-4,0.008908685968819599,0.0034374978342377556,0.013363028953229399,0.2931437165173157,0.31625835189309576,4.158263509158575e-4,0,0.018324081197025454,0.08908685968819599,0.0166330540366343,0.04899777282850779,0.08999868321655544,0.133630289532294,2.853786974945489,5.33064713768795,1.569535946487523,3.520138853438154,0.030922484754998775,0.08269061657560511,321.36080178173717,TRUE,TRUE
